id,name,current_url,proposed_url,verdict,evidence
55556,ABN AMRO,https://www.abnamro.com/en/investor-relations/financial-calendar,https://www.abnamro.com/en/investor-relations/financial-calendar,found,"Financial calendar page listing upcoming reporting dates, dividend dates and events - importable to calendar"
55723,AIA Group,https://www.aia.com/en/investor-relations/overview/financial-calendar,https://www.aia.com/en/investor-relations/overview/financial-calendar,found,"AIA Financial Calendar lists all important financial announcements starting from year 2011 until today"
2501,AMC Networks,https://investors.amcnetworks.com/events-and-presentations,https://investors.amcnetworks.com/events-and-presentations,found-tentative,"Q2 2025 Earnings Call Aug 8 2025 | Q1 2025 Earnings Call May 9 2025 - IR site has events/presentations page"
65983,AVIC International,https://www.avicryo.com/news.html,,no-calendar-page,
55546,Abbott Labs,https://www.abbottinvestor.com/news-and-events/events,https://www.abbottinvestor.com/news-and-events/events,found,"Q1 2026 Abbott Earnings Conf Call | Q3 2025 Abbott Earnings Conf Call | Q2 2025 Abbott Earnings Conf Call"
55567,Abu Dhabi Commercial Bank,https://www.adcb.com/en/about-us/investor-relations/financial-calendar/,https://www.adcb.com/en/about-us/investor-relations/financial-calendar/,found-tentative,ADCB Financial Calendar page (403 for bot fetch but confirmed via search as active IR calendar page)
55568,Abu Dhabi Developmental Holding Company,https://www.adq.ae/investors,https://www.adq.ae/investors,no-calendar-page,
55571,Abu Dhabi National Energy,https://www.taqa.com/announcements/?cat_id=133&csrt=1157673590154016641,https://www.taqa.com/investors-company-announcements/,found-tentative,"TAQA IR app confirms IR calendar events; Q1 2026 net income AED 7.5 bn Feb 23 2026 (Cloudflare-gated for bot fetch)"
55572,Abu Dhabi National Oil,https://www.adnocdistribution.ae/investor-relations/results-and-presentation,https://www.adnocdistribution.ae/en/investor-relations/shareholder-information/financial-calendar,found,"ADNOC Distribution maintains a financial calendar with key dates including General Assembly Meetings"
55585,Accolade,https://accolade.eu/en/news,,no-calendar-page,
4966,Acqua & Sapone,https://cesarspa.com/tipologia-documento/rassegna-stampa-it/,,no-calendar-page,
725,Adler Pelzer,https://www.adlerpelzer.com/investor,https://www.adlerpelzer.com/investor,no-calendar-page,
1872,Advanz Pharma,https://investors.advanzpharma.com/investors-new,https://www.advanzpharma.com/news/investors,no-calendar-page,
55657,Aenza,https://investorrelations.aenza.com.pe/reportes/estados-financieros/consolidados,https://investorrelations.aenza.com.pe/,found-tentative,IR site exists at investorrelations.aenza.com.pe but no dedicated financial-calendar section surfaced in search
59027,Aeromexico,https://ir.aeromexico.com/news-events/events-and-presentations,https://ir.aeromexico.com/news-events/events-and-presentations,found-tentative,"Q1 2026 conference call/webcast Wed April 22 2026 10:30 am Mexico City Time; Q4 2025 call Feb 17 2026"
55664,Aeropuertos Argentina 2000,https://www.aeropuertosargentina.com/en/sobre-nosotros/inversores,https://www.aa2000.com.ar/Governance,no-calendar-page,
55703,Agricultural Bank Of China,https://www.abchina.com/en/investor-relations/performance-reports/quarterly-reports/qurep/,https://www.abchina.com/en/investor-relations/investor-service/investor-calendar/,found,"March 2025 2024 Annual Results Announcement | April 2025 Q1 Results | Aug 2025 Interim | Oct 2025 Q3 | March 2026 2025 Annual"
1763,Air Canada,https://www.aircanada.com/media/events,https://investors.aircanada.com/events,found,"2024 Investor Day Dec 17 2024 | Q4/FY 2024 Financial Results Feb 14 2025 - IR events page with calendar"
55736,Air Products,https://investors.airproducts.com/events,https://investors.airproducts.com/events,found,"Fiscal 2026 Q1 earnings teleconference Jan 30 2026 8am ET | Fiscal 2026 Q2 April 30 2026 8am ET"
59323,Airport Authority Hong Kong,https://www.hongkongairport.com/en/search-result.page?q=2025,,no-calendar-page,
55779,Aldar Properties,https://www.aldar.com/en/investors/financial-calendar,https://aldar.com/investors,found-tentative,"Aldar IR hub offers Financial Calendar, Debt Investor Presentations, Analyst Coverage - old financial-calendar path 403s"
55804,Alinma Bank,https://ir.alinma.com/en/investor-relations/ir-calendar/,https://alinma-bank.eurolandir.com/en/investor-relations/,found-tentative,IR Calendar page exists on ir.alinma.com but content appears sparse; euroland mirror lists announcements
592,Almirall,https://www.almirall.com/investors/calendar,https://www.almirall.com/investors,found-tentative,"Full-year results in Feb, first-half update late Jul, nine-month figures late Oct - calendar path exists"
11740,Alstria Office AG,https://alstria.eu/landingpage,https://www.alstria.com/investors/financial-calendar,found-tentative,"Financial calendar page on alstria.com; company delisted 2022 but still reports as bond issuer (9M25 revenue EUR146.2m)"
5993,Amara Nzero,https://amaranzero.com/ro/user/login,,no-calendar-page,
55884,Amazon,https://ir.aboutamazon.com/overview/default.aspx,https://ir.aboutamazon.com/events/default.aspx,found,"Q1 2026 Earnings Conf Call April 29 2026 2:30pm PT | Q2 2026 Earnings Conf Call July 30 2026 2pm PT"
60378,Americanas,https://ri.americanas.io/informacoes-aos-investidores/calendario-de-eventos/,https://ri.americanas.io/en/investor-information/events-calendar/,found,Events Calendar - RI Americanas at ri.americanas.io/en/investor-information/events-calendar/
7638,Applus+,https://www.amberjvco.com/en/,https://historicalrecords.applus.com/en/relevant-events,found-tentative,"Applus+ delisted 2024 (Apollo/TDR/Amber JVCo); historical records site retains relevant events and financial reports"
1762,Ardent Health Services,https://ir.ardenthealth.com/events-and-presentations/event-details/2026/Ardent-Health-Fourth-Quarter-2025-Earnings-Conference-Call/default.aspx,https://ir.ardenthealth.com/events-and-presentations/default.aspx,found,"BofA 2026 Healthcare Conf May 13 2026 | Goldman Sachs 47th Global Healthcare Conf June 10 2026 | Q1 2026 results May 5 2026"
1026,Ardonagh (KIRS Group),https://www.ardonagh.com/,https://www.ardonagh.com/investors/financial-information/,no-calendar-page,
