id,name,current_url,proposed_url,verdict,evidence
984,O-I Glass,https://investors.o-i.com/events-and-presentations/default.aspx,https://investors.o-i.com/events-and-presentations/default.aspx,found-tentative,"Events & Presentations page exists with Upcoming & Recent Events section but content loaded dynamically; no static dates visible on fetch"
61230,OCP Group,https://www.ocpgroup.ma/en/investors/financial-results,https://www.ocpgroup.ma/en/investors,no-calendar-page,"Moroccan state phosphate group publishes financial results and holds quarterly calls (Q4/FY2025 on April 1 2026) but no dedicated financial calendar page"
53123,OEG Energy Group,https://investors.oeg.group/,https://investors.oeg.group/,no-calendar-page,"IR site is password-protected; contact investor.relations@oeg.group for credentials — no public calendar"
61350,OTP Bank,https://www.otpbank.hu/portal/hu/ir-penzugyi-naptar,https://www.otpgroup.info/investor-relations/events/financial-calendar,found,"OTP Group financial calendar lists 15 May 2026 (1Q results), 5 Aug 2026 (H1), 30 Oct 2026 (1H IFRS), 11 Nov 2026 (3Q)"
61352,OTP Mortgage Bank,https://www.otpbank.hu/portal/hu/ir/kozlemenyek/2026,https://www.otpgroup.info/investor-relations/events/financial-calendar,found,"OTP Mortgage Bank reports under OTP Group; group financial calendar lists 15 May 2026 (1Q results), 5 Aug 2026 (H1), 30 Oct 2026, 11 Nov 2026 (3Q)"
2992,Odido Netherlands (T-Mobile Netherlands),https://www.odido.nl/investors/login-2/,https://www.odido.nl/investors/login-2/,no-calendar-page,"Owned by Warburg Pincus/Apax JV; IR portal at tmnl-ir.nl requires login (DNS also failed on fetch attempt) — no public calendar"
61284,Oncor,https://www.oncor.com/content/oncorwww/us/en/home/investors.html,https://www.oncor.com/investorrelations,no-calendar-page,"Wholly owned by Sempra; publishes earnings PDFs on oncor.com/investorrelations but no dedicated calendar page (fetch timed out)"
2725,PEMEX,https://www.pemex.com/en/investors/financial-information/financial-calendar/Paginas/default.aspx,https://www.pemex.com/en/investors/financial-information/financial-calendar/Paginas/default.aspx,found-tentative,"Official PEMEX Financial Calendar page exists at this URL; content typically dynamic — 3Q25 transcript and 2026 investment materials confirm active IR reporting"
61594,PKO Bank Polski,https://www.pkobp.pl/en/investor-relations/calendar?srsltid=AfmBOopSmOLUx8nlUdlij9PReFE9p41p4t8I6GosCSMe02bzpR7vrFC7,https://www.pkobp.pl/en/investor-relations/calendar/,found,"Investor's Calendar lists Aug-Dec 2026 events including 5 Nov 2026 3Q results, Sep 7-8 Peako conference Warsaw, Sep 21 Baader Munich, plus multiple IR conferences"
61388,PacifiCorp,https://www.pacificorp.com/about/financial-regulatory.html,https://www.pacificorp.com/about/financial-regulatory.html,no-calendar-page,"100% owned by Berkshire Hathaway Energy; posts SEC/FERC filings on Financial & Regulatory Information page but no financial calendar"
